NCIT:C27676	Human Papillomavirus-Related Cervical Squamous Cell Carcinoma	8
NCIT:C4028	Cervical Squamous Cell Carcinoma	850
NCIT:C7347	Cervical Squamous Cell Carcinoma In Situ	9
NCIT:C4029	Cervical Adenocarcinoma	111
NCIT:C6343	Cervical Endometrioid Adenocarcinoma	1
NCIT:C6344	Human Papillomavirus-Independent Cervical Adenocarcinoma, Clear Cell-Type	15
NCIT:C4519	Cervical Adenosquamous Carcinoma	23
NCIT:C6345	Cervical Undifferentiated Carcinoma	3
NCIT:C4863	Prostate Carcinoma	144
NCIT:C158912	Prostate Neuroendocrine Carcinoma	56
NCIT:C6766	Prostate Small Cell Neuroendocrine Carcinoma	12
NCIT:C2919	Prostate Adenocarcinoma	4050
NCIT:C5596	Prostate Acinar Adenocarcinoma	199
NCIT:C7729	Squamous Cell Carcinoma of the Penis	32
NCIT:C6980	Basaloid Squamous Cell Carcinoma of the Penis	1
NCIT:C4031	Bladder Squamous Cell Carcinoma	47
NCIT:C4032	Bladder Adenocarcinoma	7
NCIT:C39843	Urachal Adenocarcinoma	6
NCIT:C6163	Bladder Signet Ring Cell Adenocarcinoma	6
NCIT:C6179	Bladder Clear Cell Adenocarcinoma	1
NCIT:C39851	Bladder Urothelial Carcinoma	1666
NCIT:C39824	Invasive Bladder Sarcomatoid Urothelial Carcinoma	2
NCIT:C7383	Bladder Papillary Urothelial Carcinoma	74
NCIT:C6166	Urethral Urothelial Carcinoma	2
NCIT:C7716	Renal Pelvis and Ureter Urothelial Carcinoma	83
NCIT:C7355	Renal Pelvis Urothelial Carcinoma	7
NCIT:C4912	Bladder Carcinoma	41
NCIT:C9461	Bladder Small Cell Neuroendocrine Carcinoma	2
NCIT:C7899	Recurrent Bladder Carcinoma	3
NCIT:C8993	Ureter Carcinoma	1
NCIT:C6165	Urethral Squamous Cell Carcinoma	2
NCIT:C9384	Kidney Carcinoma	1
NCIT:C39807	Mucinous Tubular and Spindle Cell Carcinoma of the Kidney	5
NCIT:C6194	Collecting Duct Carcinoma	10
NCIT:C7572	Kidney Medullary Carcinoma	4
NCIT:C9385	Renal Cell Carcinoma	837
NCIT:C27892	Unclassified Renal Cell Carcinoma	117
NCIT:C27893	Sarcomatoid Renal Cell Carcinoma	4
NCIT:C4033	Clear Cell Renal Cell Carcinoma	1628
NCIT:C4146	Chromophobe Renal Cell Carcinoma	145
NCIT:C6975	Papillary Renal Cell Carcinoma	375
NCIT:C40329	Vulvar Melanoma	17
NCIT:C159665	Urethral Melanoma	3
NCIT:C4264	Clear Cell Sarcoma of the Kidney	31
NCIT:C8715	Rhabdoid Tumor of the Kidney	13
NCIT:C127072	Uterine Corpus Malignant PEComa	10
NCIT:C9180	Uterine Corpus Carcinosarcoma	67
NCIT:C6336	Uterine Corpus Adenosarcoma	22
NCIT:C6339	Uterine Corpus Sarcoma	20
NCIT:C6340	Uterine Corpus Leiomyosarcoma	224
NCIT:C40174	Uterine Corpus Epithelioid Leiomyosarcoma	11
NCIT:C40175	Uterine Corpus Myxoid Leiomyosarcoma	5
NCIT:C8972	Uterine Corpus Undifferentiated Sarcoma	6
NCIT:C42700	Uterine Carcinosarcoma	2
NCIT:C8893	Placental Choriocarcinoma	12
NCIT:C4646	Gestational Choriocarcinoma	7
NCIT:C7431	Malignant Ovarian Neoplasm	1
NCIT:C40033	Malignant Ovarian Mucinous Tumor	1
NCIT:C9192	Ovarian Carcinosarcoma	12
NCIT:C3153	Krukenberg Tumor	1
NCIT:C5234	Ovarian Leiomyosarcoma	3
NCIT:C7317	Ovarian Adenosarcoma	1
NCIT:C40318	Vulvar Leiomyosarcoma	3
NCIT:C39921	Testicular Spermatocytic Tumor	12
NCIT:C5027	Malignant Testicular Non-Seminomatous Germ Cell Tumor	39
NCIT:C40407	Kidney Wilms Tumor	446
NCIT:C27884	Bladder Papillary Urothelial Neoplasm of Low Malignant Potential	39
NCIT:C121955	Clear Cell Papillary Renal Tumor	2
NCIT:C3888	Kidney Angiomyolipoma	8
NCIT:C40177	Uterine Corpus Smooth Muscle Tumor of Uncertain Malignant Potential	4
NCIT:C40197	High Grade Cervical Squamous Intraepithelial Neoplasia	140
NCIT:C3730	Mixed Mesodermal (Mullerian) Tumor	47
NCIT:C3757	Placental Site Trophoblastic Tumor	2
NCIT:C4381	Ovarian Epithelial Tumor	1
NCIT:C40076	Ovarian Clear Cell Tumor	4
NCIT:C7983	Borderline Ovarian Endometrioid Tumor/Atypical Proliferative Ovarian Endometrioid Tumor	37
NCIT:C40036	Borderline Ovarian Mucinous Tumor	12
NCIT:C5226	Borderline Ovarian Serous Tumor	5
NCIT:C2880	Ovarian Sertoli-Leydig Cell Tumor	2
NCIT:C39979	Ovarian Steroid Cell Tumor, Not Otherwise Specified	1
NCIT:C6261	Ovarian Granulosa Cell Tumor	58
NCIT:C9313	Testicular Non-Seminomatous Germ Cell Tumor	8
NCIT:C3794	Sex Cord-Stromal Tumor	2
NCIT:C3070	Granulosa Cell Tumor	14
NCIT:C67006	Malignant Sertoli Cell Tumor	1
NCIT:C4018	Breast Lobular Carcinoma In Situ	92
NCIT:C2924	Breast Ductal Carcinoma In Situ	270
NCIT:C4190	Breast Papillary Ductal Carcinoma In Situ	5
NCIT:C5139	Breast Micropapillary Ductal Carcinoma In Situ	16
NCIT:C3744	Breast Fibroadenoma	28
NCIT:C4504	Malignant Breast Phyllodes Tumor	36
NCIT:C5184	Breast Angiosarcoma	3
NCIT:C7439	Breast Papillary Ductal Carcinoma In Situ with Invasion	10
NCIT:C153238	Metastatic Breast Carcinoma	6
NCIT:C4872	Breast Carcinoma	872
NCIT:C5214	Breast Adenocarcinoma	260
NCIT:C71732	Triple-Negative Breast Carcinoma	401
NCIT:C3771	Breast Lobular Carcinoma	293
NCIT:C7950	Invasive Breast Lobular Carcinoma	518
NCIT:C4001	Breast Inflammatory Carcinoma	27
NCIT:C4017	Breast Ductal Carcinoma	9634
NCIT:C4194	Invasive Breast Carcinoma of No Special Type	127
NCIT:C5161	Breast Pleomorphic Carcinoma	20
NCIT:C66719	Breast Atypical Medullary Carcinoma	5
NCIT:C9119	Breast Medullary Carcinoma	58
NCIT:C47857	Breast Paget Disease	3
NCIT:C5141	Breast Apocrine Carcinoma	4
NCIT:C5140	Breast Apocrine Carcinoma In Situ	10
NCIT:C5142	Invasive Breast Cribriform Carcinoma	10
NCIT:C5160	Breast Mixed Ductal and Lobular Carcinoma	173
NCIT:C7688	Invasive Breast Ductal Carcinoma and Lobular Carcinoma	2
NCIT:C6393	Invasive Breast Ductal Carcinoma and Invasive Lobular Carcinoma	45
NCIT:C9131	Breast Mucinous Carcinoma	4
NCIT:C9135	Breast Tubular Carcinoma	8
NCIT:C9245	Invasive Breast Carcinoma	2745
NCIT:C40347	Breast Mixed Carcinoma	3
NCIT:C4189	Breast Secretory Carcinoma	2
NCIT:C5130	Breast Adenoid Cystic Carcinoma	9
NCIT:C5164	Breast Metaplastic Carcinoma	45
NCIT:C40359	Breast Squamous Cell Carcinoma, Acantholytic Variant	3
NCIT:C6040	Poorly Differentiated Thyroid Gland Carcinoma	147
NCIT:C4035	Thyroid Gland Papillary Carcinoma	624
NCIT:C126594	Follicular Variant Thyroid Gland Papillary Carcinoma	112
NCIT:C35830	Columnar Cell Variant Thyroid Gland Papillary Carcinoma	37
NCIT:C7427	Diffuse Sclerosing Variant Thyroid Gland Papillary Carcinoma	4
NCIT:C8054	Thyroid Gland Follicular Carcinoma	10
NCIT:C4946	Thyroid Gland Oncocytic Carcinoma	23
NCIT:C65200	Thyroid Gland Follicular Carcinoma, Minimally Invasive	49
NCIT:C3773	Neuroendocrine Carcinoma	53
NCIT:C163975	Neuroendocrine Carcinoma of Unknown Primary	18
NCIT:C160980	Head and Neck Neuroendocrine Carcinoma	4
NCIT:C3879	Thyroid Gland Medullary Carcinoma	72
NCIT:C46099	Hereditary Thyroid Gland Medullary Carcinoma	1
NCIT:C4917	Lung Small Cell Carcinoma	557
NCIT:C9137	Combined Lung Small Cell Carcinoma	1
NCIT:C5672	Lung Large Cell Neuroendocrine Carcinoma	127
NCIT:C9231	Merkel Cell Carcinoma	171
NCIT:C6764	Gastric Small Cell Neuroendocrine Carcinoma	2
NCIT:C3770	Pancreatic Neuroendocrine Carcinoma	14
NCIT:C96064	Small Intestinal Neuroendocrine Carcinoma	15
NCIT:C96156	Colorectal Neuroendocrine Carcinoma	11
NCIT:C3915	Small Cell Neuroendocrine Carcinoma	2
NCIT:C6875	Large Cell Neuroendocrine Carcinoma	1
NCIT:C4536	Metastatic Pituitary Neuroendocrine Tumor	17
NCIT:C4906	Parathyroid Gland Carcinoma	39
NCIT:C8559	Metastatic Paraganglioma	4
NCIT:C4219	Metastatic Extra-Adrenal Paraganglioma	14
NCIT:C4220	Metastatic Adrenal Gland Pheochromocytoma	56
NCIT:C9325	Adrenal Cortical Carcinoma	307
NCIT:C156488	Metastatic Pancreatic Neuroendocrine Tumor	6
NCIT:C4038	Lung Carcinoid Tumor	141
NCIT:C45551	Lung Atypical Carcinoid Tumor	19
NCIT:C6422	Midgut Neuroendocrine Tumor G1	3
NCIT:C7709	Digestive System Neuroendocrine Tumor G1	9
NCIT:C3329	Pituitary Neuroendocrine Tumor	129
NCIT:C3342	Lactotroph Pituitary Neuroendocrine Tumor	13
NCIT:C95404	Digestive System Neuroendocrine Tumor	25
NCIT:C96422	Appendix Neuroendocrine Tumor	10
NCIT:C26749	VIP-Producing Neuroendocrine Tumor	1
NCIT:C27720	Pancreatic Neuroendocrine Tumor	101
NCIT:C95595	Pancreatic Somatostatinoma	2
NCIT:C67369	Malignant Pancreatic Somatostatinoma	1
NCIT:C95597	Pancreatic Glucagonoma	5
NCIT:C65187	Malignant Pancreatic Glucagonoma	8
NCIT:C3140	Pancreatic Insulin-Producing Neuroendocrine Tumor	2
NCIT:C95598	Pancreatic Insulinoma	27
NCIT:C65186	Malignant Pancreatic Insulinoma	8
NCIT:C67458	Malignant Pancreatic Gastrinoma	2
NCIT:C3050	Gastrin-Producing Neuroendocrine Tumor	3
NCIT:C65188	Malignant Gastrinoma	3
NCIT:C3308	Paraganglioma	15
NCIT:C3309	Extra-Adrenal Paraganglioma	18
NCIT:C4217	Parasympathetic Paraganglioma	16
NCIT:C4218	Aorticopulmonary Paraganglioma	1
NCIT:C3326	Adrenal Gland Pheochromocytoma	371
NCIT:C48314	Non-Metastatic Paraganglioma	7
NCIT:C5670	Lung Neuroendocrine Neoplasm	10
NCIT:C3502	Thyroid Gland Follicular Adenoma	37
NCIT:C4160	Thyroid Gland Microfollicular Adenoma	10
NCIT:C9003	Adrenal Cortical Adenoma	62
NCIT:C7712	Uveal Melanoma	44
NCIT:C7541	Retinoblastoma	132
NCIT:C8713	Bilateral Retinoblastoma	9
NCIT:C8714	Unilateral Retinoblastoma	32
NCIT:C8562	Ocular Melanoma	57
NCIT:C4542	Lacrimal Gland Pleomorphic Adenoma	6
NCIT:C27096	Liver Embryonal Sarcoma	77
NCIT:C3866	Esophageal Leiomyoma	9
NCIT:C5811	Small Intestinal Gastrointestinal Stromal Tumor	13
NCIT:C3728	Hepatoblastoma	182
NCIT:C7955	Childhood Hepatocellular Carcinoma	3
NCIT:C157575	Anal Intraepithelial Neoplasia 3	28
NCIT:C27275	High Grade Anal Canal Intraepithelial Neoplasia	9
NCIT:C9291	Anal Carcinoma	20
NCIT:C9161	Anal Squamous Cell Carcinoma	32
NCIT:C3513	Esophageal Carcinoma	97
NCIT:C4024	Esophageal Squamous Cell Carcinoma	887
NCIT:C95612	Esophageal Poorly Differentiated Squamous Cell Carcinoma	3
NCIT:C4025	Esophageal Adenocarcinoma	862
NCIT:C7027	Barrett Adenocarcinoma	3
NCIT:C5707	Esophageal Melanoma	4
NCIT:C3864	Colon Adenoma	127
NCIT:C3491	Cecum Carcinoma	7
NCIT:C5543	Cecum Adenocarcinoma	14
NCIT:C4910	Colon Carcinoma	228
NCIT:C156097	Metastatic Colon Carcinoma	18
NCIT:C4349	Colon Adenocarcinoma	4190
NCIT:C60641	Colon Medullary Carcinoma	1
NCIT:C7966	Colon Mucinous Adenocarcinoma	81
NCIT:C5546	Rectal Adenoma	54
NCIT:C9382	Rectal Carcinoma	15
NCIT:C9383	Rectal Adenocarcinoma	453
NCIT:C7973	Rectal Mucinous Adenocarcinoma	5
NCIT:C43584	Rectosigmoid Adenocarcinoma	222
NCIT:C43592	Rectosigmoid Mucinous Adenocarcinoma	18
NCIT:C2955	Colorectal Carcinoma	2
NCIT:C5105	Colorectal Adenocarcinoma	92
NCIT:C43586	Colorectal Signet Ring Cell Carcinoma	2
NCIT:C43585	Colorectal Mucinous Adenocarcinoma	39
NCIT:C7889	Duodenal Adenocarcinoma	4
NCIT:C5340	Small Intestinal Adenoma	1
NCIT:C7724	Small Intestinal Carcinoma	33
NCIT:C4737	Enteropathy-Associated T-Cell Lymphoma	75
NCIT:C96058	Monomorphic Epitheliotropic Intestinal T-Cell Lymphoma	3
NCIT:C41247	Pancreatic Mucinous-Cystic Neoplasm	2
NCIT:C5712	Pancreatic Serous Cystadenoma	1
NCIT:C37212	Solid Pseudopapillary Neoplasm of the Pancreas	5
NCIT:C3850	Pancreatic Carcinoma	12
NCIT:C5721	Pancreatic Adenosquamous Carcinoma	11
NCIT:C8294	Pancreatic Adenocarcinoma	1230
NCIT:C5726	Pancreatic Intraductal Papillary-Mucinous Neoplasm with an Associated Invasive Carcinoma	4
NCIT:C7977	Pancreatic Acinar Cell Carcinoma	20
NCIT:C9120	Pancreatic Ductal Adenocarcinoma	174
NCIT:C5722	Pancreatic Undifferentiated Carcinoma	4
NCIT:C4265	Pancreatoblastoma	2
NCIT:C38342	Pancreatic Intraductal Papillary-Mucinous Neoplasm	13
NCIT:C95514	Pancreatic Intraductal Papillary Mucinous Neoplasm, Oncocytic-Type	7
NCIT:C4612	Benign Pancreatic Neoplasm	5
NCIT:C7699	Gastric Adenoma	44
NCIT:C95749	Gastric Choriocarcinoma	2
NCIT:C5266	Gastric Mucosa-Associated Lymphoid Tissue Lymphoma	82
NCIT:C4911	Gastric Carcinoma	33
NCIT:C4004	Gastric Adenocarcinoma	1953
NCIT:C5248	Gastric Mucinous Adenocarcinoma	32
NCIT:C5473	Gastric Tubular Adenocarcinoma	101
NCIT:C9157	Gastric Intestinal-Type Adenocarcinoma	279
NCIT:C5250	Gastric Signet Ring Cell Adenocarcinoma	55
NCIT:C9159	Gastric Diffuse Adenocarcinoma	106
NCIT:C5474	Gastric Adenosquamous Carcinoma	4
NCIT:C5476	Gastric Undifferentiated Carcinoma	5
NCIT:C6794	Gastric Cardia Carcinoma	2
NCIT:C3689	Appendix Goblet Cell Adenocarcinoma	8
NCIT:C7718	Appendix Adenocarcinoma	18
NCIT:C43554	Appendix Signet Ring Cell Carcinoma	5
NCIT:C43558	Appendix Mucinous Adenocarcinoma	48
NCIT:C3908	Ampulla of Vater Carcinoma	25
NCIT:C6650	Ampulla of Vater Adenocarcinoma	1
NCIT:C3758	Hepatocellular Adenoma	191
NCIT:C7126	Intrahepatic Bile Duct Adenoma	1
NCIT:C4133	Tubular Adenoma	2
NCIT:C4143	Tubulovillous Adenoma	3
NCIT:C154091	Metastatic Hepatocellular Carcinoma	1
NCIT:C8459	Hepatosplenic T-Cell Lymphoma	9
NCIT:C27813	Bile Duct Adenocarcinoma	1
NCIT:C4436	Cholangiocarcinoma	202
NCIT:C35417	Intrahepatic Cholangiocarcinoma	371
NCIT:C36077	Hilar Cholangiocarcinoma	2
NCIT:C7975	Extrahepatic Bile Duct Adenocarcinoma	4
NCIT:C3844	Gallbladder Carcinoma	53
NCIT:C7927	Liver and Intrahepatic Bile Duct Carcinoma	334
NCIT:C3099	Hepatocellular Carcinoma	1990
NCIT:C27688	Hepatitis C Virus-Related Hepatocellular Carcinoma	3
NCIT:C4131	Fibrolamellar Carcinoma	31
NCIT:C7956	Adult Hepatocellular Carcinoma	32
NCIT:C3828	Combined Hepatocellular Carcinoma and Cholangiocarcinoma	14
NCIT:C7115	Malignant Liver Non-Epithelial Neoplasm	2
NCIT:C9296	Gastroesophageal Junction Adenocarcinoma	45
NCIT:C133187	Mucosal Melanoma of the Head and Neck	13
NCIT:C4726	Adamantinomatous Craniopharyngioma	1
NCIT:C4044	Laryngeal Squamous Cell Carcinoma	297
NCIT:C4043	Hypopharyngeal Squamous Cell Carcinoma	9
NCIT:C3871	Nasopharyngeal Carcinoma	106
NCIT:C8183	Tonsillar Squamous Cell Carcinoma	2
NCIT:C8181	Oropharyngeal Squamous Cell Carcinoma	809
NCIT:C102872	Pharyngeal Squamous Cell Carcinoma	27
NCIT:C4815	Thyroid Gland Carcinoma	39
NCIT:C3878	Thyroid Gland Anaplastic Carcinoma	117
NCIT:C46008	Thyroid Gland Anaplastic Carcinoma, Squamous Cell Carcinoma Pattern	4
NCIT:C46106	Intrathyroid Thymic Carcinoma	4
NCIT:C6041	Thyroid Gland Sarcoma	1
NCIT:C5937	Parotid Gland Adenoid Cystic Carcinoma	21
NCIT:C5935	Submandibular Gland Adenoid Cystic Carcinoma	1
NCIT:C35700	Salivary Gland Myoepithelial Carcinoma	18
NCIT:C5908	Salivary Gland Mucoepidermoid Carcinoma	23
NCIT:C7991	Salivary Gland Squamous Cell Carcinoma	1
NCIT:C5904	Salivary Duct Carcinoma	18
NCIT:C8021	Salivary Gland Adenocarcinoma	9
NCIT:C8013	Salivary Gland Acinic Cell Carcinoma	2
NCIT:C8026	Salivary Gland Adenoid Cystic Carcinoma	181
NCIT:C94524	Pituicytoma	1
NCIT:C150206	Metastatic Oral Cavity Squamous Cell Carcinoma	15
NCIT:C8192	Nasal Cavity Squamous Cell Carcinoma	1
NCIT:C160976	Sinonasal Adenocarcinoma	4
NCIT:C54294	Sinonasal Undifferentiated Carcinoma	2
NCIT:C68611	Sinonasal Squamous Cell Carcinoma	4
NCIT:C35850	Head and Neck Carcinoma	2
NCIT:C34447	Head and Neck Squamous Cell Carcinoma	57
NCIT:C37290	Head and Neck Basaloid Carcinoma	1
NCIT:C4833	Oral Cavity Squamous Cell Carcinoma	429
NCIT:C129857	Gingival Squamous Cell Carcinoma	9
NCIT:C8171	Lower Gingival Squamous Cell Carcinoma	16
NCIT:C4041	Floor of Mouth Squamous Cell Carcinoma	125
NCIT:C4648	Tongue Squamous Cell Carcinoma	255
NCIT:C4649	Palate Squamous Cell Carcinoma	4
NCIT:C8990	Oral Cavity Carcinoma	1
NCIT:C54300	Clear Cell Odontogenic Carcinoma	1
NCIT:C171028	Tongue Adenoid Cystic Carcinoma	2
NCIT:C6213	Hard Palate Adenoid Cystic Carcinoma	1
NCIT:C8180	Floor of Mouth Adenoid Cystic Carcinoma	1
NCIT:C4812	Malignant Odontogenic Neoplasm	3
NCIT:C27397	Follicular Ameloblastoma	12
NCIT:C27398	Granular Cell Ameloblastoma	1
NCIT:C39754	Acanthomatous Ameloblastoma	2
NCIT:C39753	Plexiform Ameloblastoma	13
NCIT:C54297	Metastasizing Ameloblastoma	1
NCIT:C9476	Desmoplastic Infantile Astrocytoma	3
NCIT:C3789	Olfactory Neuroblastoma	19
NCIT:C3272	Neurofibroma	108
NCIT:C3798	Malignant Peripheral Nerve Sheath Tumor	219
NCIT:C4827	Adrenal Gland Neuroblastoma	2
NCIT:C9341	Peripheral Primitive Neuroectodermal Tumor	1
NCIT:C7542	Askin Tumor	6
NCIT:C3049	Ganglioneuroma	2
NCIT:C3059	Glioma	883
NCIT:C94764	Diffuse Intrinsic Pontine Glioma	2
NCIT:C3058	Glioblastoma	4286
NCIT:C3796	Gliosarcoma	84
NCIT:C3288	Oligodendroglioma	500
NCIT:C3903	Mixed Glioma	290
NCIT:C4050	Oligoastrocytoma	6
NCIT:C6959	Anaplastic Oligoastrocytoma	95
NCIT:C4326	Anaplastic Oligodendroglioma	203
NCIT:C7173	Diffuse Astrocytoma	95
NCIT:C4320	Protoplasmic Astrocytoma	2
NCIT:C4321	Gemistocytic Astrocytoma	2
NCIT:C4322	Fibrillary Astrocytoma	16
NCIT:C9477	Anaplastic Astrocytoma	542
NCIT:C132067	Low Grade Glioma	8
NCIT:C4047	Pilocytic Astrocytoma	337
NCIT:C3017	Ependymoma	537
NCIT:C4324	Astroblastoma, MN1-Altered	12
NCIT:C4822	Malignant Glioma	317
NCIT:C129327	Anaplastic Pleomorphic Xanthoastrocytoma	2
NCIT:C4049	Anaplastic Ependymoma	67
NCIT:C3697	Myxopapillary Ependymoma	23
NCIT:C60781	Astrocytoma	461
NCIT:C4323	Pleomorphic Xanthoastrocytoma	55
NCIT:C3716	Primitive Neuroectodermal Tumor	178
NCIT:C3270	Neuroblastoma	1980
NCIT:C3790	Ganglioneuroblastoma	27
NCIT:C67559	Rosette-Forming Glioneuronal Tumor of the Fourth Ventricle	3
NCIT:C3788	Ganglioglioma	66
NCIT:C3791	Central Neurocytoma	11
NCIT:C4717	Anaplastic Ganglioglioma	1
NCIT:C92554	Papillary Glioneuronal Tumor	1
NCIT:C92555	Extraventricular Neurocytoma	1
NCIT:C9505	Dysembryoplastic Neuroepithelial Tumor	3
NCIT:C6965	Pineal Parenchymal Cell Neoplasm	10
NCIT:C6966	Pineocytoma	5
NCIT:C6967	Pineal Parenchymal Tumor of Intermediate Differentiation	3
NCIT:C9344	Pineoblastoma	33
NCIT:C92624	Papillary Tumor of the Pineal Region	5
NCIT:C3269	Schwannoma	74
NCIT:C4724	Cellular Schwannoma	1
NCIT:C3474	Granular Cell Tumor	11
NCIT:C6970	Melanotic Schwannoma	1
NCIT:C4627	Malignant Central Nervous System Neoplasm	3
NCIT:C3904	Papillary Meningioma	1
NCIT:C4051	Anaplastic (Malignant) Meningioma	62
NCIT:C4318	Gliomatosis Cerebri	23
NCIT:C4715	Choroid Plexus Carcinoma	13
NCIT:C3222	Medulloblastoma	2790
NCIT:C4956	Desmoplastic/Nodular Medulloblastoma	266
NCIT:C6904	Large Cell Medulloblastoma	149
NCIT:C4327	Central Nervous System Medulloepithelioma	2
NCIT:C5398	Central Nervous System Embryonal Tumor, Not Otherwise Specified	110
NCIT:C6906	Atypical Teratoid/Rhabdoid Tumor	56
NCIT:C5147	Brain Stem Hemangioblastoma	4
NCIT:C3230	Meningioma	406
NCIT:C4330	Fibrous Meningioma	2
NCIT:C4723	Atypical Meningioma	5
NCIT:C129526	Central Nervous System Solitary Fibrous Tumor	2
NCIT:C4660	Meningeal Solitary Fibrous Tumor	2
NCIT:C155948	Spinal Hemangioblastoma	3
NCIT:C5146	Cerebellar Hemangioblastoma	38
NCIT:C53686	Atypical Choroid Plexus Papilloma	39
NCIT:C8295	Bronchial Papilloma	10
NCIT:C39740	Lung Inflammatory Myofibroblastic Tumor	1
NCIT:C4878	Lung Carcinoma	164
NCIT:C2926	Lung Non-Small Cell Carcinoma	2217
NCIT:C3512	Lung Adenocarcinoma	4505
NCIT:C5649	Lung Acinar Adenocarcinoma	24
NCIT:C5650	Lung Papillary Adenocarcinoma	14
NCIT:C2923	Minimally Invasive Lung Adenocarcinoma	54
NCIT:C7268	Minimally Invasive Lung Mucinous Adenocarcinoma	5
NCIT:C7269	Minimally Invasive Lung Non-Mucinous Adenocarcinoma	19
NCIT:C7270	Minimally Invasive Lung Mixed Non-Mucinous and Mucinous Adenocarcinoma	20
NCIT:C4450	Lung Large Cell Carcinoma	138
NCIT:C7266	Lung Basaloid Large Cell Carcinoma	1
NCIT:C45519	Lung Lymphoepithelial Carcinoma	1
NCIT:C45540	Lung Sarcomatoid Carcinoma	15
NCIT:C4452	Lung Giant Cell Carcinoma	7
NCIT:C45541	Lung Spindle Cell Carcinoma	3
NCIT:C45542	Lung Pleomorphic Carcinoma	2
NCIT:C9133	Lung Adenosquamous Carcinoma	53
NCIT:C3493	Lung Squamous Cell Carcinoma	1918
NCIT:C35875	Bronchogenic Carcinoma	1
NCIT:C45544	Lung Mucoepidermoid Carcinoma	5
NCIT:C27467	Stage 0 Lung Cancer AJCC v6 and v7	1
NCIT:C6051	Tracheal Adenoid Cystic Carcinoma	4
NCIT:C4683	Dermatofibrosarcoma Protuberans	4
NCIT:C9430	Pigmented Dermatofibrosarcoma Protuberans	17
NCIT:C6801	Skin Fibrous Histiocytoma	1
NCIT:C3944	Congenital Melanocytic Nevus	22
NCIT:C165485	Lichen Planus-Like Keratosis	12
NCIT:C27007	Spitz Nevus	51
NCIT:C27816	Pigmented Nevus	110
NCIT:C54659	Acral Nevus	1
NCIT:C2920	Malignant Skin Neoplasm	1
NCIT:C3467	Primary Cutaneous T-Cell Non-Hodgkin Lymphoma	20
NCIT:C3246	Mycosis Fungoides	199
NCIT:C45340	Primary Cutaneous Gamma-Delta T-Cell Lymphoma	1
NCIT:C6858	Primary Cutaneous B-Cell Non-Hodgkin Lymphoma	5
NCIT:C7217	Primary Cutaneous Follicle Center Lymphoma	19
NCIT:C3510	Cutaneous Melanoma	1838
NCIT:C4022	Acral Lentiginous Melanoma	67
NCIT:C165497	Spitz Melanoma	1
NCIT:C9151	Lentigo Maligna Melanoma	23
NCIT:C4225	Cutaneous Nodular Melanoma	31
NCIT:C4240	Melanoma Arising from Blue Nevus	5
NCIT:C48613	Melanoma in Congenital Melanocytic Nevus	6
NCIT:C4235	Melanoma Arising in Giant Congenital Nevus	1
NCIT:C9152	Low-CSD Melanoma	10
NCIT:C3775	Adnexal Carcinoma	6
NCIT:C167368	Adnexal Secretory Carcinoma	6
NCIT:C40310	Sebaceous Carcinoma	2
NCIT:C6938	Sweat Gland Carcinoma	4
NCIT:C2921	Skin Basal Cell Carcinoma	17
NCIT:C4819	Skin Squamous Cell Carcinoma	143
