pgx:icdot-C15-C26	DIGESTIVE ORGANS	0	82
pgx:icdot-C15	ESOPHAGUS	1	83
pgx:icdot-C15.9	Esophagus, NOS	2	84
pgx:icdot-C15.0	Cervical esophagus	3	85
pgx:icdot-C15.1	Thoracic esophagus	3	86
pgx:icdot-C15.2	Abdominal esophagus	3	87
pgx:icdot-C15.3	Upper third of esophagus	3	88
pgx:icdot-C15.4	Middle third of esophagus	3	89
pgx:icdot-C15.5	Lower third of esophagus	3	90
pgx:icdot-C15.8	Overlapping lesion of esophagus	3	91
pgx:icdot-C16	STOMACH	1	92
pgx:icdot-C16.9	Stomach, NOS	2	93
pgx:icdot-C16.0	Cardia, NOS	3	94
pgx:icdot-C16.1	Fundus of stomach	3	95
pgx:icdot-C16.2	Body of stomach	3	96
pgx:icdot-C16.3	Gastric antrum	3	97
pgx:icdot-C16.4	Pylorus	3	98
pgx:icdot-C16.5	Lesser curvature of stomach, NOS	3	99
pgx:icdot-C16.6	Greater curvature of stomach, NOS	3	100
pgx:icdot-C16.8	Overlapping lesion of stomach	3	101
pgx:icdot-C17	SMALL INTESTINE	1	102
pgx:icdot-C17.9	Small intestine, NOS	2	103
pgx:icdot-C17.0	Duodenum	3	104
pgx:icdot-C17.1	Jejunum	3	105
pgx:icdot-C17.2	Ileum	3	106
pgx:icdot-C17.3	Meckel diverticulum	3	107
pgx:icdot-C17.8	Overlapping lesion of small intestine	3	108
pgx:icdot-C18-C20	LARGE INTESTINE INCLUDING RECTUM	1	109
pgx:icdot-C18	COLON	2	110
pgx:icdot-C18.9	Colon, NOS	3	111
pgx:icdot-C18.0	Cecum	4	112
pgx:icdot-C18.1	Appendix	4	113
pgx:icdot-C18.2	Ascending colon	4	114
pgx:icdot-C18.3	Hepatic flexure of colon	4	115
pgx:icdot-C18.4	Transverse colon	4	116
pgx:icdot-C18.5	Splenic flexure of colon	4	117
pgx:icdot-C18.6	Descending colon	4	118
pgx:icdot-C18.7	Sigmoid colon	4	119
pgx:icdot-C18.8	Overlapping lesion of colon	4	120
pgx:icdot-C19	RECTOSIGMOID JUNCTION	2	121
pgx:icdot-C19.9	Rectosigmoid junction	3	122
pgx:icdot-C20	RECTUM	2	123
pgx:icdot-C20.9	Rectum, NOS	3	124
pgx:icdot-C21	ANUS AND ANAL CANAL	1	125
pgx:icdot-C21.9	Anal canal and anus, NOS	2	126
pgx:icdot-C21.0	Anus, NOS	3	127
pgx:icdot-C21.1	Anal canal	3	128
pgx:icdot-C21.2	Cloacogenic zone	3	129
pgx:icdot-C21.8	Overlapping lesion of rectum, anus and anal canal	3	130
pgx:icdot-C22	LIVER AND INTRAHEPATIC BILE DUCTS	1	131
pgx:icdot-C22.0	Liver	2	132
pgx:icdot-C22.1	Intrahepatic bile duct	2	133
pgx:icdot-C23	GALLBLADDER	1	134
pgx:icdot-C23.9	Gallbladder	2	135
pgx:icdot-C24	OTHER AND UNSPECIFIED PARTS OF BILIARY TRACT	1	136
pgx:icdot-C24.9	Biliary tract, NOS	2	137
pgx:icdot-C24.0	Extrahepatic bile duct	3	138
pgx:icdot-C24.1	Ampulla of Vater	3	139
pgx:icdot-C24.8	Overlapping lesion of biliary tract	3	140
pgx:icdot-C25	PANCREAS	1	141
pgx:icdot-C25.9	Pancreas, NOS	2	142
pgx:icdot-C25.0	Head of pancreas	3	143
pgx:icdot-C25.1	Body of pancreas	3	144
pgx:icdot-C25.2	Tail of pancreas	3	145
pgx:icdot-C25.3	Pancreatic duct	3	146
pgx:icdot-C25.4	Islets of Langerhans	3	147
pgx:icdot-C25.7	Other specified parts of pancreas	3	148
pgx:icdot-C25.8	Overlapping lesion of pancreas	3	149
pgx:icdot-C26	OTHER AND ILL-DEFINED DIGESTIVE ORGANS	1	150
pgx:icdot-C26.9	Gastrointestinal tract, NOS	2	151
pgx:icdot-C26.0	Intestinal tract, NOS	3	152
pgx:icdot-C26.8	Overlapping lesion of digestive system	3	153
pgx:icdot-C30-C39	RESPIRATORY SYSTEM AND INTRATORACIC ORGANS	0	154
pgx:icdot-C30	NASAL CAVITY AND MIDDLE EAR	1	155
pgx:icdot-C30.9	Nasal cavity including nasal cartilage	2	156
pgx:icdot-C30.0	Nasal cavity	3	157
pgx:icdot-C30.1	Middle ear	3	158
pgx:icdot-C31	ACCESSORY SINUSES	1	159
pgx:icdot-C31.9	Accessory sinus, NOS	2	160
pgx:icdot-C31.0	Maxillary sinus	3	161
pgx:icdot-C31.1	Ethmoid sinus	3	162
pgx:icdot-C31.2	Frontal sinus	3	163
pgx:icdot-C31.3	Sphenoid sinus	3	164
pgx:icdot-C31.8	Overlapping lesion of accessory sinuses	3	165
pgx:icdot-C32	LARYNX	1	166
pgx:icdot-C32.9	Larynx, NOS	2	167
pgx:icdot-C32.0	Glottis	3	168
pgx:icdot-C32.1	Supraglottis	3	169
pgx:icdot-C32.2	Subglottis	3	170
pgx:icdot-C32.3	Laryngeal cartilage	3	171
pgx:icdot-C32.8	Overlapping lesion of larynx	3	172
pgx:icdot-C33	TRACHEA	1	173
pgx:icdot-C33.9	Trachea	2	174
pgx:icdot-C34	BRONCHUS AND LUNG	1	175
pgx:icdot-C34.9	Lung, NOS	2	176
pgx:icdot-C34.0	Main bronchus	3	177
pgx:icdot-C34.1	Upper lobe, lung	3	178
pgx:icdot-C34.2	Middle lobe, lung	3	179
pgx:icdot-C34.3	Lower lobe, lung	3	180
pgx:icdot-C34.8	Overlapping lesion of lung	3	181
pgx:icdot-C37	THYMUS	1	182
pgx:icdot-C37.9	Thymus	2	183
pgx:icdot-C38	HEART, MEDIASTINUM, AND PLEURA	1	184
pgx:icdot-C38.0	Heart	2	185
pgx:icdot-C38.1	Anterior mediastinum	2	186
pgx:icdot-C38.2	Posterior mediastinum	2	187
pgx:icdot-C38.3	Mediastinum, NOS	2	188
pgx:icdot-C38.4	Pleura, NOS	2	189
pgx:icdot-C38.8	Overlapping lesion of heart, mediastinum and pleura	2	190
pgx:icdot-C39	OTHER AND ILL-DEFINED SITES WITHIN RESPIRATORY SYSTEM AND INTRATHORACIC ORGANS	1	191
pgx:icdot-C39.9	Ill-defined sites within respiratory system	2	192
pgx:icdot-C39.0	Upper respiratory tract, NOS	3	193
pgx:icdot-C39.8	Overlapping lesion of respiratory system and intrathoracic organs	3	194
pgx:icdot-C40-C41	BONES, JOINTS and ARTICULAR CARTILAGE	0	195
pgx:icdot-C40	BONES, JOINTS AND ARTICULAR CARTILAGE OF LIMBS	1	196
pgx:icdot-C40.9	Bone of limb, NOS	2	197
pgx:icdot-C40.0	Long bones of upper limb, scapula and associated joints	3	198
pgx:icdot-C40.1	Short bones of upper limb and associated joints	3	199
pgx:icdot-C40.2	Long bones of lower limb and associated joints	3	200
pgx:icdot-C40.3	Short bones of lower limb and associated joints	3	201
pgx:icdot-C40.8	Overlapping lesion of bones, joints and articular cartilage of limbs	3	202
pgx:icdot-C41	BONES, JOINTS AND ARTICULAR CARTILAGE OF OTHER AND UNSPECIFIED SITES	1	203
pgx:icdot-C41.9	Bone, NOS	2	204
pgx:icdot-C41.0	Bones of skull and face and associated joints	3	205
pgx:icdot-C41.1	Mandible	3	206
pgx:icdot-C41.2	Vertebral column	3	207
pgx:icdot-C41.3	Rib, sternum, clavicle and associated joints	3	208
pgx:icdot-C41.4	Pelvic bones, sacrum, coccyx and associated joints	3	209
pgx:icdot-C41.8	Overlapping lesion of bones, joints and articular cartilage	3	210
pgx:icdot-C42	HEMATOPOIETIC AND RETICULOENDOTHELIAL SYSTEMS	1	211
pgx:icdot-C42.0	Blood	2	212
pgx:icdot-C42.1	Bone marrow	2	213
pgx:icdot-C42.2	Spleen	2	214
pgx:icdot-C42.3	Reticuloendothelial system, NOS	2	215
pgx:icdot-C42.4	Hematopoietic system, NOS	2	216
pgx:icdot-C44	SKIN	1	217
pgx:icdot-C44.9	Skin, NOS	2	218
pgx:icdot-C44.0	Skin of lip, NOS	3	219
pgx:icdot-C44.1	Eyelid	3	220
pgx:icdot-C44.2	External ear	3	221
pgx:icdot-C44.3	Skin of other and unspecified parts of face	3	222
pgx:icdot-C44.4	Skin of scalp and neck	3	223
pgx:icdot-C44.5	Skin of trunk	3	224
pgx:icdot-C44.6	Skin of upper limb and shoulder	3	225
pgx:icdot-C44.7	Skin of lower limb and hip	3	226
pgx:icdot-C44.8	Overlapping lesion of skin	3	227
pgx:icdot-C47	PERIPHERAL NERVES AND AUTONOMIC NERVOUS SYSTEM	1	228
pgx:icdot-C47.9	Autonomic nervous system, NOS	2	229
pgx:icdot-C47.0	Peripheral nerves and autonomic nervous system of head, face, and neck	3	230
pgx:icdot-C47.1	Peripheral nerves and autonomic nervous system of upper limb and shoulder	3	231
pgx:icdot-C47.2	Peripheral nerves and autonomic nervous system of lower limband hip	3	232
pgx:icdot-C47.3	Peripheral nerves and autonomic nervous system of thorax	3	233
pgx:icdot-C47.4	Peripheral nerves and autonomic nervous system of abdomen	3	234
pgx:icdot-C47.5	Peripheral nerves and autonomic nervous system of pelvis	3	235
pgx:icdot-C47.6	Peripheral nerves and autonomic nervous system of trunk, NOS	3	236
pgx:icdot-C47.8	Overlapping lesion of peripheral nerves and autonomic nervous system	3	237
pgx:icdot-C48	RETROPERITONEUM AND PERITONEUM	1	238
pgx:icdot-C48.9	Retroperitoneum and peritoneum, NOS	2	239
pgx:icdot-C48.0	Retroperitoneum	3	240
pgx:icdot-C48.1	Specified parts of peritoneum	3	241
pgx:icdot-C48.2	Peritoneum, NOS	3	242
pgx:icdot-C48.8	Overlapping lesion of retroperitoneum and peritoneum	3	243
pgx:icdot-C49	CONNECTIVE, SUBCUTANEOUS AND OTHER SOFT TISSUES	1	244
pgx:icdot-C49.9	Connective, subcutaneous and other soft tissues, NOS	2	245
pgx:icdot-C49.0	Connective, subcutaneous and other soft tissues of head, face, and neck	3	246
pgx:icdot-C49.1	Connective, subcutaneous and other soft tissues of upper limb and shoulder	3	247
pgx:icdot-C49.2	Connective, subcutaneous and other soft tissues of lower limb and hip	3	248
pgx:icdot-C49.3	Connective, subcutaneous and other soft tissues of thorax	3	249
pgx:icdot-C49.4	Connective, subcutaneous and other soft tissues of abdomen	3	250
pgx:icdot-C49.5	Connective, subcutaneous and other soft tissues of pelvis	3	251
pgx:icdot-C49.6	Connective, subcutaneous and other soft tissues of trunk NOS	3	252
pgx:icdot-C49.8	Overlapping lesion of connective, subcutaneous and other soft tissues	3	253
pgx:icdot-C50	BREAST	1	254
pgx:icdot-C50.9	Breast, NOS	2	255
pgx:icdot-C50.0	Nipple	3	256
pgx:icdot-C50.1	Central portion of breast	3	257
pgx:icdot-C50.2	Upper-inner quadrant of breast	3	258
pgx:icdot-C50.3	Lower-inner quadrant of breast	3	259
pgx:icdot-C50.4	Upper-outer quadrant of breast	3	260
pgx:icdot-C50.5	Lower-outer quadrant of breast	3	261
pgx:icdot-C50.6	Axillary tail of breast	3	262
pgx:icdot-C50.8	Overlapping lesion of breast	3	263
pgx:icdot-C51-C58	FEMALE GENITAL ORGANS	0	264
pgx:icdot-C51	VULVA	1	265
pgx:icdot-C51.9	Vulva, NOS	2	266
pgx:icdot-C51.0	Labium majus	3	267
pgx:icdot-C51.1	Labium minus	3	268
pgx:icdot-C51.2	Clitoris	3	269
pgx:icdot-C51.8	Overlapping lesion of vulva	3	270
pgx:icdot-C52	VAGINA	1	271
pgx:icdot-C52.9	Vagina, NOS	2	272
pgx:icdot-C53	CERVIX UTERI	1	273
pgx:icdot-C53.9	Cervix uteri	2	274
pgx:icdot-C53.0	Endocervix	3	275
pgx:icdot-C53.1	Exocervix	3	276
pgx:icdot-C53.8	Overlapping lesion of cervix uteri	3	277
pgx:icdot-C54	CORPUS UTERI	1	278
pgx:icdot-C54.9	Corpus uteri	2	279
pgx:icdot-C54.0	Isthmus uteri	3	280
pgx:icdot-C54.1	Endometrium	3	281
pgx:icdot-C54.2	Myometrium	3	282
pgx:icdot-C54.3	Fundus uteri	3	283
pgx:icdot-C54.8	Overlapping lesion of corpus uteri	3	284
pgx:icdot-C55	UTERUS, NOS	1	285
pgx:icdot-C55.9	Uterus, NOS	2	286
pgx:icdot-C56	OVARY	1	287
pgx:icdot-C56.9	Ovary	2	288
pgx:icdot-C57	OTHER AND UNSPECIFIED FEMALE GENITAL ORGANS	1	289
pgx:icdot-C57.9	Female genital tract, NOS	2	290
pgx:icdot-C57.0	Fallopian tube	3	291
pgx:icdot-C57.1	Broad ligament	3	292
pgx:icdot-C57.2	Round ligament	3	293
pgx:icdot-C57.3	Parametrium	3	294
pgx:icdot-C57.4	Uterine adnexa	3	295
pgx:icdot-C57.7	Other specified parts of female genital organs	3	296
pgx:icdot-C57.8	Overlapping lesion of female genital organs	3	297
pgx:icdot-C58	PLACENTA	1	298
pgx:icdot-C58.9	Placenta	2	299
pgx:icdot-C60-C63	MALE GENITAL ORGANS	0	300
pgx:icdot-C60	PENIS	1	301
pgx:icdot-C60.9	Penis, NOS	2	302
pgx:icdot-C60.0	Prepuce	3	303
pgx:icdot-C60.1	Glans penis	3	304
pgx:icdot-C60.2	Body of penis	3	305
pgx:icdot-C60.8	Overlapping lesion of penis	3	306
pgx:icdot-C61	PROSTATE GLAND	1	307
pgx:icdot-C61.9	Prostate gland	2	308
pgx:icdot-C62	TESTIS	1	309
pgx:icdot-C62.9	Testis, NOS	2	310
pgx:icdot-C62.0	Undescended testis	3	311
pgx:icdot-C62.1	Descended testis	3	312
pgx:icdot-C63	OTHER AND UNSPECIFIED MALE GENITAL ORGANS	1	313
pgx:icdot-C63.9	Male genital organs, NOS	2	314
pgx:icdot-C63.0	Epididymis	3	315
pgx:icdot-C63.1	Spermatic cord	3	316
pgx:icdot-C63.2	Scrotum, NOS	3	317
pgx:icdot-C63.7	Other specified parts of male genital organs	3	318
pgx:icdot-C63.8	Overlapping lesion of male genital organs	3	319
pgx:icdot-C64-C68	URINARY TRACT	0	320
pgx:icdot-C64	KIDNEY	1	321
pgx:icdot-C64.9	Kidney, NOS	2	322
pgx:icdot-C65	RENAL PELVIS	1	323
pgx:icdot-C65.9	Renal pelvis	2	324
pgx:icdot-C66	URETER	1	325
pgx:icdot-C66.9	Ureter	2	326
pgx:icdot-C67	BLADDER	1	327
pgx:icdot-C67.9	Bladder, NOS	2	328
pgx:icdot-C67.0	Trigone of bladder	3	329
pgx:icdot-C67.1	Dome of bladder	3	330
pgx:icdot-C67.2	Lateral wall of bladder	3	331
pgx:icdot-C67.3	Anterior wall of bladder	3	332
pgx:icdot-C67.4	Posterior wall of bladder	3	333
pgx:icdot-C67.5	Bladder neck	3	334
pgx:icdot-C67.6	Ureteric orifice	3	335
pgx:icdot-C67.7	Urachus	3	336
pgx:icdot-C67.8	Overlapping lesion of bladder	3	337
pgx:icdot-C68	OTHER AND UNSPECIFIED URINARY ORGANS	1	338
pgx:icdot-C68.9	Urinary system, NOS	2	339
pgx:icdot-C68.0	Urethra	3	340
pgx:icdot-C68.1	Paraurethral gland	3	341
pgx:icdot-C68.8	Overlapping lesion of urinary organs	3	342
pgx:icdot-C69-C72	EYE, BRAIN AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM	0	343
pgx:icdot-C69	EYE AND ADNEXA	1	344
pgx:icdot-C69.9	Eye, NOS	2	345
pgx:icdot-C69.0	Conjunctiva	3	346
pgx:icdot-C69.1	Cornea, NOS	3	347
pgx:icdot-C69.2	Retina	3	348
pgx:icdot-C69.3	Choroid	3	349
pgx:icdot-C69.4	Ciliary body	3	350
pgx:icdot-C69.5	Lacrimal gland	3	351
pgx:icdot-C69.6	Orbit, NOS	3	352
pgx:icdot-C69.8	Overlapping lesion of eye and adnexa	3	353
pgx:icdot-C70	MENINGES	1	354
pgx:icdot-C70.9	Meninges, NOS	2	355
pgx:icdot-C70.0	Cerebral meninges	3	356
pgx:icdot-C70.1	Spinal meninges	3	357
pgx:icdot-C71	BRAIN	1	358
pgx:icdot-C71.9	Brain, NOS	2	359
pgx:icdot-C71.0	Cerebrum	3	360
pgx:icdot-C71.1	Frontal lobe	3	361
pgx:icdot-C71.2	Temporal lobe	3	362
pgx:icdot-C71.3	Parietal lobe	3	363
pgx:icdot-C71.4	Occipital lobe	3	364
pgx:icdot-C71.5	Ventricle, NOS	3	365
pgx:icdot-C71.6	Cerebellum, NOS	3	366
pgx:icdot-C71.7	Brain stem	3	367
pgx:icdot-C71.8	Overlapping lesion of brain	3	368
pgx:icdot-C72	SPINAL CORD, CRANIAL NERVES, AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM	1	369
pgx:icdot-C72.9	Nervous system, NOS	2	370
pgx:icdot-C72.0	Spinal cord	3	371
pgx:icdot-C72.1	Cauda equina	3	372
pgx:icdot-C72.2	Olfactory nerve	3	373
pgx:icdot-C72.3	Optic nerve	3	374
pgx:icdot-C72.4	Acoustic nerve	3	375
pgx:icdot-C72.5	Cranial nerve, NOS	3	376
pgx:icdot-C72.8	Overlapping lesion of brain and central nervous system	3	377
pgx:icdot-C73-C75	THYROID AND OTHER ENDOCRINE GLANDS	0	378
pgx:icdot-C73	THYROID GLAND	1	379
pgx:icdot-C73.9	Thyroid gland	2	380
pgx:icdot-C74	ADRENAL GLAND	1	381
pgx:icdot-C74.9	Adrenal gland, NOS	2	382
pgx:icdot-C74.0	Cortex of adrenal gland	3	383
pgx:icdot-C74.1	Medulla of adrenal gland	3	384
pgx:icdot-C75	OTHER ENDOCRINE GLANDS AND RELATED STRUCTURES	1	385
pgx:icdot-C75.9	Endocrine gland, NOS	2	386
pgx:icdot-C75.0	Parathyroid gland	3	387
pgx:icdot-C75.1	Pituitary gland	3	388
pgx:icdot-C75.2	Craniopharyngeal duct	3	389
pgx:icdot-C75.3	Pineal gland	3	390
pgx:icdot-C75.4	Carotid body	3	391
pgx:icdot-C75.5	Aortic body and other paraganglia	3	392
pgx:icdot-C75.8	Overlapping lesion of endocrine glands and related structures	3	393
pgx:icdot-C76	OTHER AND ILL-DEFINED SITES	1	394
pgx:icdot-C76.9	Ill-defined	2	395
pgx:icdot-C76.0	Head, face or neck, NOS	3	396
pgx:icdot-C76.1	Thorax, NOS	3	397
pgx:icdot-C76.2	Abdomen, NOS	3	398
pgx:icdot-C76.3	Pelvis, NOS	3	399
pgx:icdot-C76.4	Upper limb, NOS	3	400
pgx:icdot-C76.5	Lower limb, NOS	3	401
pgx:icdot-C76.7	Other ill-defined sites	3	402
pgx:icdot-C76.8	Overlapping lesion of ill-defined sites	3	403
pgx:icdot-C77	LYMPH NODES	1	404
pgx:icdot-C77.9	Lymph node, NOS	2	405
pgx:icdot-C77.0	Lymph nodes of head, face and neck	3	406
pgx:icdot-C77.1	Intrathoracic lymph nodes	3	407
pgx:icdot-C77.2	Intra-abdominal lymph nodes	3	408
pgx:icdot-C77.3	Lymph nodes of axilla or arm	3	409
pgx:icdot-C77.4	Lymph nodes of inguinal region or leg	3	410
pgx:icdot-C77.5	Pelvic lymph nodes	3	411
pgx:icdot-C77.8	Lymph nodes of multiple regions	3	412
pgx:icdot-C80	UNKNOWN PRIMARY SITE	1	413
pgx:icdot-C80.9	Unknown primary site	2	414
