sample  chro  start stop  mean  probes
GSM276858	6	205610	30443312	0.1874	737
GSM276858	6	30443769	31085480	0.8586	7
GSM276858	6	31113632	47626986	0.2001	296
GSM276858	6	47736150	170543473	-0.5443	3054
GSM276858	8	240568	105173780	0.1607	2528
GSM276858	8	105256776	123649864	-0.5562	464
GSM276858	8	123699935	124617155	0.1879	13
GSM276858	8	124617433	139296354	-0.5484	392
GSM276858	8	139360787	142824280	0.1660	25
GSM276858	9	249391	42295738	-0.5557	1260
GSM276858	10	223755	133526341	-0.5324	2948
GSM276858	11	1961088	40235461	0.1285	1011
GSM276858	11	40246547	40446362	-0.3581	13
GSM276858	11	40477020	134707739	0.1388	1868
GSM276858	12	114256	132924025	0.1557	2684
GSM276858	13	18848939	25443236	0.2783	165
GSM276858	13	25657808	33514446	-0.5087	220
GSM276858	13	33523513	35557870	0.1280	44
GSM276858	13	35573332	35803840	-0.4929	6
GSM276858	13	35803868	36968779	0.2352	35
GSM276858	13	37143095	38353751	-0.6542	68
GSM276858	13	38526072	40981216	0.1670	78
GSM276858	13	41463799	43065051	-0.6013	60
GSM276858	13	43067519	43240100	0.1533	9
GSM276858	13	43240987	114267888	-0.5350	1870
GSM276858	14	19747289	50911159	0.1816	859
GSM276858	14	50975952	90292547	-0.5186	1025
GSM276858	14	90357667	106832764	0.1329	197
GSM276858	15	21312126	27725807	-0.1238	83
GSM276858	15	27808632	80534062	-0.5334	1107
GSM276858	15	80681092	80805766	0.3146	7
GSM276858	15	80947371	101824457	-0.5093	390
GSM276858	16	215160	89774300	0.0244	1238
GSM276858	17	601219	28677685	0.1955	274
GSM276858	17	29048821	49520934	-0.4440	246
GSM276858	17	49661184	82630699	0.1798	448
GSM276858	18	159885	80087573	0.1412	1835
GSM276858	19	390341	58234565	0.2370	363
GSM276858	20	167044	26159564	0.0093	618
GSM276858	20	26219007	31259815	-0.6862	5
GSM276858	20	31316342	64240906	0.1354	477
GSM276858	21	13198753	16292355	0.0849	88
GSM276858	21	16292409	16402736	-0.5216	7
GSM276858	21	16452146	46680243	0.1656	928
GSM276858	22	15438402	34513621	-0.4281	190
GSM276858	22	34592585	35082865	-0.7959	22
GSM276858	22	35083553	50242600	-0.3907	114
GSM276858	23	1698590	28433870	-0.0065	256
GSM276858	23	28486808	30269140	-0.4510	17
GSM276858	23	30284977	155616443	-0.0369	930
GSM276858	9	42291601	135827810	-0.1668	1176
GSM276861	1	911484	227035879	0.0012	4266
GSM276861	1	227040336	227155097	-0.5875	10
GSM276861	1	227212352	248655165	0.0515	386
GSM276861	2	110819	57048839	-0.0042	1516
GSM276861	2	57073150	57448935	-0.4417	11
GSM276861	2	57465628	57510023	0.1587	8
GSM276861	2	57515699	57887937	-0.3714	15
GSM276861	2	57890791	226709505	-0.0205	3571
GSM276861	2	226738639	227200450	0.6130	8
GSM276861	2	227200517	240942225	0.0321	142
GSM276861	3	119131	197336437	-0.0201	3863
GSM276861	4	415163	10125607	0.2641	83
GSM276861	4	10181484	31070312	-0.0545	537
GSM276861	4	31094056	31637499	-0.5697	10
GSM276861	4	31656353	189795030	-0.0472	3597
GSM276861	5	207389	122091535	-0.0185	2765
GSM276861	5	122106566	122425326	-0.6195	9
GSM276861	5	122503217	180644249	0.0163	1367
GSM276861	6	205610	53984651	0.0348	1230
GSM276861	6	54017542	54019723	-0.8605	5
GSM276861	6	54059899	149398767	-0.0533	2419
GSM276861	6	149524514	150696458	0.3387	27
GSM276861	6	150703144	170543473	0.0121	413
GSM276861	7	1494152	3380318	0.2241	27
GSM276861	7	3381308	28505257	-0.0533	851
GSM276861	7	28505714	28577012	-0.6267	5
GSM276861	7	28746353	81399583	0.0165	955
GSM276861	7	81491741	81578128	-0.6255	6
GSM276861	7	81578585	159262480	-0.0333	1765
GSM276861	8	240568	3959148	0.1047	96
GSM276861	8	3959669	4065174	-0.6002	5
GSM276861	8	4099442	4704411	0.0520	37
GSM276861	8	4715320	5336526	-0.2980	50
GSM276861	8	5410846	5914005	0.0424	25
GSM276861	8	5934861	5960606	-0.4752	8
GSM276861	8	5963363	30320453	0.0312	720
GSM276861	8	30353003	30517734	0.6902	5
GSM276861	8	30523821	37022357	-0.0148	154
GSM276861	8	37023064	37496263	0.5271	10
GSM276861	8	38806656	69694927	-0.0323	561
GSM276861	8	69812676	70058383	0.8528	6
GSM276861	8	70093676	142824280	-0.0231	1745
GSM276861	9	249391	32018102	-0.0393	1138
GSM276861	9	32029307	32121630	-0.8147	6
GSM276861	9	32161994	135827810	0.0048	1292
GSM276861	10	223755	2351737	0.1186	33
GSM276861	10	2400053	2403369	-0.6928	5
GSM276861	10	2424519	133526341	0.0147	2910
GSM276861	11	1961088	99316921	-0.0284	2127
GSM276861	11	99438324	99549728	-0.6261	8
GSM276861	11	99549753	103642253	-0.0762	165
GSM276861	11	103659335	103686937	0.4453	12
GSM276861	11	103728869	134707739	-0.0057	580
GSM276861	12	114256	114490	0.7423	2
GSM276861	12	166853	6285512	0.1292	126
GSM276861	12	6775910	7102574	0.8770	3
GSM276861	12	7113370	17029186	0.0454	215
GSM276861	12	17053276	18889293	-0.3228	28
GSM276861	12	18996895	132924025	-0.0107	2310
GSM276861	13	18848939	95278431	-0.0501	2079
GSM276861	13	95339086	95898500	0.4080	17
GSM276861	13	96023955	114267888	0.0004	459
GSM276861	14	19747289	106832764	-0.0107	2081
GSM276861	15	21312126	101824457	0.0083	1587
GSM276861	16	215160	89774300	0.0747	1238
GSM276861	17	601219	82630699	0.0831	968
GSM276861	18	159885	30160132	0.0076	489
GSM276861	18	30193940	30277820	-0.8070	5
GSM276861	18	30293635	80087573	-0.0525	1341
GSM276861	19	390341	58234565	0.1962	363
GSM276861	20	167044	64240906	0.0317	1100
GSM276861	21	13198753	18829457	-0.0993	195
GSM276861	21	18839710	18841604	-0.7926	6
GSM276861	21	18842097	36554753	-0.0384	607
GSM276861	21	36555128	36564357	-0.3590	9
GSM276861	21	36810131	46680243	0.0800	206
GSM276861	22	15438402	50242600	0.1391	326
GSM276861	23	1698590	155616443	-0.1861	1203
GSM276860	1	911484	3271941	0.3008	10
GSM276860	1	3765117	8537946	-0.2730	60
GSM276860	1	8538068	50853674	0.2250	466
GSM276860	1	51472427	52352516	-0.3650	10
GSM276860	1	52488094	58136194	0.1550	147
GSM276860	1	58284965	62311307	0.9214	125
GSM276860	1	62432471	70142449	0.1487	211
GSM276860	1	70239632	70425085	1.4214	5
GSM276860	1	70472875	248655165	0.1261	3628
GSM276860	2	110819	23040031	0.1570	552
GSM276860	2	23094895	25433279	-0.3567	34
GSM276860	2	25606578	240942225	0.1386	4685
GSM276860	3	119131	180709380	-0.0428	3607
GSM276860	3	180925799	182527433	1.7840	13
GSM276860	3	182603643	182852411	-0.1080	9
GSM276860	3	182887038	185549561	2.0918	32
GSM276860	3	185764830	197336437	0.0356	202
GSM276860	4	415163	9606465	0.3762	65
GSM276860	4	9812832	19699679	-0.4323	307
GSM276860	4	19700017	140537331	0.1078	2724
GSM276860	4	140777776	142981199	-0.5155	74
GSM276860	4	143024979	156687093	0.1619	260
GSM276860	4	156716080	160038858	-0.4525	70
GSM276860	4	160038942	160443991	0.1601	19
GSM276860	4	160458464	163754567	-0.4149	91
GSM276860	4	163758442	189795030	0.1680	617
GSM276860	5	207389	180644249	-0.1246	4141
GSM276860	6	205610	31113632	0.1761	745
GSM276860	6	31268092	34989029	-0.3444	63
GSM276860	6	35232573	47843263	0.1904	245
GSM276860	6	47895910	50323149	-0.5439	60
GSM276860	6	50380211	51308997	0.0947	23
GSM276860	6	51310444	51810410	-0.3719	32
GSM276860	6	51810812	170543473	0.1248	2926
GSM276860	7	1494152	38587244	0.5109	1153
GSM276860	7	38588681	39613826	0.0948	43
GSM276860	7	39622669	49332739	0.5250	191
GSM276860	7	49517468	50138620	0.1759	20
GSM276860	7	50230076	53032626	0.4923	68
GSM276860	7	53081204	57782762	2.7664	89
GSM276860	7	62616585	81399583	0.5592	274
GSM276860	7	81491741	81578128	-0.1018	6
GSM276860	7	142849055	143938922	0.8899	11
GSM276860	7	144000599	145114233	0.5088	42
GSM276860	7	145143236	145145641	-0.0263	6
GSM276860	7	145154258	159262480	0.5900	224
GSM276860	8	240568	3958599	-0.2825	95
GSM276860	8	3959148	4064738	-0.9328	5
GSM276860	8	4065174	4704411	-0.3314	38
GSM276860	8	4715320	5335408	-0.6920	49
GSM276860	8	5336526	5934861	-0.3394	27
GSM276860	8	5935362	5963363	-0.8335	8
GSM276860	8	5964877	14391691	-0.3344	225
GSM276860	8	14414271	14438328	-1.1246	5
GSM276860	8	14482032	69694927	-0.3880	1219
GSM276860	8	69812676	70034394	0.4239	5
GSM276860	8	70058383	142824280	-0.4160	1746
GSM276860	9	249391	20823618	0.1464	745
GSM276860	9	20876471	21685405	-0.3542	23
GSM276860	9	21711676	22195821	-1.5348	12
GSM276860	9	22414641	26809024	-0.4350	151
GSM276860	9	26860360	27221876	0.0365	12
GSM276860	9	27228505	32018102	-0.4633	195
GSM276860	9	32029307	32121630	-1.2137	6
GSM276860	9	32161994	32613790	-0.4258	16
GSM276860	9	32614525	135827810	0.1551	1276
GSM276860	10	223755	133526341	-0.4037	2948
GSM276860	11	1961088	39156727	-0.1111	989
GSM276860	11	39226076	39719228	-0.6823	9
GSM276860	11	39818121	99316921	-0.1261	1129
GSM276860	11	99438324	99549149	-0.7509	7
GSM276860	11	99549728	103642253	-0.1441	166
GSM276860	11	103659335	103728869	0.4203	13
GSM276860	11	103728989	134707739	-0.0902	579
GSM276860	12	114256	71562233	0.1579	1468
GSM276860	12	71566753	71593180	0.8661	5
GSM276860	12	71641830	114040306	0.1224	950
GSM276860	12	114086628	114137708	-0.1717	17
GSM276860	12	114138918	132924025	0.2210	244
GSM276860	13	18848939	114267888	-0.4256	2555
GSM276860	14	19747289	106832764	-0.0912	2081
GSM276860	15	21312126	101824457	-0.0868	1587
GSM276860	16	215160	89774300	0.2096	1238
GSM276860	17	601219	82630699	-0.0287	968
GSM276860	18	159885	30160132	-0.0618	489
GSM276860	18	30193940	30277820	-0.9119	5
GSM276860	18	30293635	80087573	-0.1245	1341
GSM276860	19	390341	50352678	0.4630	289
GSM276860	19	50726966	51064733	0.1488	9
GSM276860	19	51080359	51838218	-0.2191	15
GSM276860	19	52118391	55807801	0.1470	27
GSM276860	19	55808159	58234565	0.6420	23
GSM276860	20	167044	64240906	0.3805	1100
GSM276860	21	13198753	18829457	-0.1823	195
GSM276860	21	18839710	18841604	-0.8472	6
GSM276860	21	18842097	46680243	-0.1080	822
GSM276860	22	15438402	50242600	0.0103	326
GSM276860	23	1698590	155616443	-0.0481	1203
GSM276863	1	911484	248655165	0.0018	4662
GSM276863	2	110819	41605738	0.0035	1007
GSM276863	2	41606941	41687700	-1.1521	5
GSM276863	2	41705322	81611384	-0.0192	1054
GSM276863	2	81612041	81613464	0.7838	6
GSM276863	2	81617605	226738639	-0.0228	3050
GSM276863	2	226913729	228268852	0.4996	14
GSM276863	2	228268931	233981747	-0.0410	103
GSM276863	2	234009088	240942225	0.3302	32
GSM276863	3	119131	197336437	-0.0131	3863
GSM276863	4	415163	10125607	0.2864	83
GSM276863	4	10181484	31094056	-0.0556	538
GSM276863	4	31152958	31637499	-0.6444	9
GSM276863	4	31656353	189795030	-0.0390	3597
GSM276863	5	207389	180644249	-0.0089	4141
GSM276863	6	205610	170543473	-0.0135	4094
GSM276863	7	1494152	62969063	-0.0299	1567
GSM276863	7	63073187	64306688	0.4732	7
GSM276863	7	64630553	70744651	0.1107	74
GSM276863	7	70786665	76294675	0.4187	26
GSM276863	7	76910324	79201450	0.0434	70
GSM276863	7	79229046	79358321	-0.4154	14
GSM276863	7	79394760	81399583	0.0069	80
GSM276863	7	81491741	81578585	-0.7285	7
GSM276863	7	81644440	159262480	-0.0308	1764
GSM276863	8	240568	69694927	0.0124	1671
GSM276863	8	69812676	70034394	0.9040	5
GSM276863	8	70058383	142824280	-0.0147	1746
GSM276863	9	249391	135827810	-0.0168	2436
GSM276863	10	223755	133526341	0.0201	2948
GSM276863	11	1961088	39156727	-0.0117	989
GSM276863	11	39226076	40044957	-0.5342	12
GSM276863	11	40070819	103642253	-0.0208	1299
GSM276863	11	103659335	104020470	0.3761	22
GSM276863	11	104021503	134707739	0.0080	570
GSM276863	12	114256	132924025	0.0065	2684
GSM276863	13	18848939	114267888	-0.0315	2555
GSM276863	14	19747289	106832764	-0.0036	2081
GSM276863	15	21312126	101824457	0.0177	1587
GSM276863	16	215160	89774300	0.0712	1238
GSM276863	17	601219	82630699	0.0622	968
GSM276863	18	159885	80087573	-0.0059	1835
GSM276863	19	390341	58234565	0.1612	363
GSM276863	20	167044	64240906	0.0447	1100
GSM276863	21	13198753	46680243	-0.0241	1023
GSM276863	22	15438402	50242600	0.1375	326
GSM276863	23	1698590	155616443	-0.1462	1203
GSM276862	1	911484	6988719	0.2723	52
GSM276862	1	7117753	8538068	-0.3023	19
GSM276862	1	8750282	70142449	0.2364	958
GSM276862	1	70239632	70425085	1.9440	5
GSM276862	1	70472875	212977450	0.1921	2871
GSM276862	1	213242959	216527588	0.9639	98
GSM276862	1	216572257	236215409	0.1841	463
GSM276862	1	236384122	236986023	-0.5062	12
GSM276862	1	237135176	248655165	0.1737	184
GSM276862	2	110819	41414740	0.0824	1006
GSM276862	2	41605738	41687700	-1.1634	6
GSM276862	2	41705322	141556244	0.0781	2056
GSM276862	2	141613220	141779664	-0.4687	15
GSM276862	2	141809198	240942225	0.0642	2188
GSM276862	3	119131	59750573	0.0363	1282
GSM276862	3	59750858	60644106	-0.3048	49
GSM276862	3	60668436	187105203	0.0334	2348
GSM276862	3	187187706	189552208	-0.3691	69
GSM276862	3	189576370	189948891	-0.8046	6
GSM276862	3	189968092	190172443	-0.3501	7
GSM276862	3	190199024	197336437	0.0334	102
GSM276862	4	415163	189795030	-0.0468	4227
GSM276862	5	207389	46251985	-0.1365	982
GSM276862	5	50265025	180644249	0.2114	3159
GSM276862	6	205610	153022817	0.0256	3751
GSM276862	6	153084193	170543473	-0.5332	343
GSM276862	7	1494152	53600596	0.2774	1490
GSM276862	7	53656620	54592880	2.3098	23
GSM276862	7	54634486	54796575	1.7465	19
GSM276862	7	54934939	56206206	2.4004	21
GSM276862	7	56528990	142305268	0.2631	1753
GSM276862	7	146492044	159262480	0.3173	195
GSM276862	8	240568	142824280	0.0009	3422
GSM276862	9	249391	21981584	-0.2525	772
GSM276862	9	22028802	22112600	-1.5660	7
GSM276862	9	22195821	32018102	-0.2882	359
GSM276862	9	32029307	32121630	-0.9452	6
GSM276862	9	68431042	135827810	0.1200	1171
GSM276862	10	223755	133526341	-0.4012	2948
GSM276862	11	1961088	39156727	-0.1333	989
GSM276862	11	39226076	40044957	-0.5351	12
GSM276862	11	40070819	49856729	-0.1150	157
GSM276862	11	49896250	82792352	-0.4082	443
GSM276862	11	82828462	88643716	-0.1547	190
GSM276862	11	88674294	100305090	-0.4060	392
GSM276862	11	100391739	134707739	0.1958	709
GSM276862	12	114256	21019119	0.0441	436
GSM276862	12	21122517	21337447	-0.5542	6
GSM276862	12	21505670	132924025	0.0705	2242
GSM276862	13	18848939	114267888	-0.4112	2555
GSM276862	14	19747289	67808625	-0.2677	1265
GSM276862	14	68135062	68209456	-1.0965	9
GSM276862	14	68225933	78091422	-0.2463	185
GSM276862	14	78128312	78228087	0.4427	5
GSM276862	14	78228474	106832764	-0.2839	617
GSM276862	15	21312126	22869665	-0.5684	6
GSM276862	15	22868649	101824457	-0.0852	1581
GSM276862	16	215160	89774300	0.1239	1238
GSM276862	17	601219	3715237	0.2152	26
GSM276862	17	4040249	7679765	-0.4336	39
GSM276862	17	8187765	72429006	0.2153	848
GSM276862	17	72466705	73068087	-0.3862	11
GSM276862	17	73169153	82630699	0.1188	44
GSM276862	18	159885	80087573	-0.0955	1835
GSM276862	19	390341	58234565	0.1440	363
GSM276862	20	167044	15444809	0.1169	386
GSM276862	20	15454558	15756004	-0.4667	20
GSM276862	20	15783140	64240906	0.1229	694
GSM276862	21	13198753	18829457	-0.1273	195
GSM276862	21	18839710	18841604	-0.7134	6
GSM276862	21	18842097	46680243	-0.0793	822
GSM276862	22	15438402	50242600	-0.2274	326
GSM276862	23	1698590	136737560	0.0674	996
GSM276862	23	137092743	144590507	-1.4609	101
GSM276862	23	144819086	146131857	0.0247	26
GSM276862	23	146281805	146847808	-0.8081	5
GSM276862	23	146847906	155616443	0.0614	75
GSM276865	1	911484	70142449	0.0597	1029
GSM276865	1	70239632	70425085	1.5334	5
GSM276865	1	70472875	226995256	-0.0214	3228
GSM276865	1	226995424	227155097	-0.4583	14
GSM276865	1	227212352	248655165	0.0384	386
GSM276865	2	110819	240942225	-0.0128	5271
GSM276865	3	119131	197336437	-0.0166	3863
GSM276865	4	415163	90818607	-0.0248	2003
GSM276865	4	90819399	92588008	-0.3010	31
GSM276865	4	92725350	189795030	-0.0223	2193
GSM276865	5	207389	79753666	-0.0066	1608
GSM276865	5	79785890	79798331	-1.1442	5
GSM276865	5	79799898	122091535	-0.0100	1152
GSM276865	5	122106566	122199444	-0.6837	7
GSM276865	5	122199809	180644249	0.0230	1369
GSM276865	6	205610	170543473	-0.0146	4094
GSM276865	7	1494152	39570578	-0.0300	1191
GSM276865	7	39570642	39622669	-0.7023	6
GSM276865	7	39654251	70345665	-0.0386	437
GSM276865	7	70501206	76294675	0.2927	40
GSM276865	7	76910324	81399583	-0.0050	164
GSM276865	7	81491741	81578128	-0.6358	6
GSM276865	7	142849055	143938922	0.3855	11
GSM276865	7	144000599	159262480	0.0585	272
GSM276865	8	240568	4704411	0.0675	138
GSM276865	8	4715320	5335408	-0.2962	49
GSM276865	8	5336526	69694927	0.0161	1484
GSM276865	8	69812676	70058383	0.7572	6
GSM276865	8	70093676	127465915	-0.0206	1392
GSM276865	8	127925400	128024295	0.7619	5
GSM276865	8	128084621	142824280	-0.0077	348
GSM276865	9	249391	316247	0.4054	7
GSM276865	9	348205	32018102	-0.0353	1131
GSM276865	9	32029307	32121630	-0.7184	6
GSM276865	9	32161994	135827810	0.0050	1292
GSM276865	10	223755	84704831	0.0035	1888
GSM276865	10	84704896	85002634	0.3848	15
GSM276865	10	85054000	133526341	0.0419	1045
GSM276865	11	1961088	134707739	-0.0142	2892
GSM276865	12	114256	9770255	0.0708	172
GSM276865	12	9770517	9926928	-1.0179	5
GSM276865	12	9955821	16710839	0.0921	163
GSM276865	12	16711770	18889293	-0.2333	34
GSM276865	12	18996895	19794974	0.2860	16
GSM276865	12	19834435	132924025	-0.0027	2294
GSM276865	13	18848939	114267888	-0.0264	2555
GSM276865	14	19747289	106832764	-0.0049	2081
GSM276865	15	21312126	101824457	0.0081	1587
GSM276865	16	215160	89774300	0.0632	1238
GSM276865	17	601219	82630699	0.0703	968
GSM276865	18	159885	80087573	-0.0245	1835
GSM276865	19	390341	58234565	0.1410	363
GSM276865	20	167044	64240906	0.0269	1100
GSM276865	21	13198753	46680243	-0.0238	1023
GSM276865	22	15438402	50242600	0.1243	326
GSM276865	23	1698590	155616443	0.5379	1203
